post_url,post_text,comment_author,comment_text
https://www.threads.com/@xh1user_taiwan/post/DQDXsaikgno,,,"xh1user_taiwan
2025-10-21
快訊！
藝人閃兵案又拘提陳柏霖、修杰楷、Energy的張書偉等人
還真沒想到⋯
650
20
12
8
熱門
查看動態"
https://www.threads.com/@xh1user_taiwan/post/DQDXsaikgno,,,"aalways453tw
2025-10-21
陳柏霖滿讓人意外的。
3
1"
https://www.threads.com/@xh1user_taiwan/post/DQDXsaikgno,,,"aalways453tw
2025-10-21
當初威廉也涉入，我也覺得很訝異，現在看到陳柏霖跟修，好像也不覺得奇怪了，反正頂多交保而已，還是可以繼續演藝生活啦～
2
1"
https://www.threads.com/@gracewooh/post/DQD6tj9k8er,,,"gracewooh
2025-10-21
王大陸：「我也是可以當兵，可是我不想要他騙我。」
友人：「可以去問陳柏霖、陳零九」
（暗示他們有類似經驗）
勘驗手機發現王大陸花了三百六十萬想逃兵役，但匯款了找不到主嫌，逃兵役未遂，意外的讓案子掀開「閃兵集團」槓上開花！
另外，還發現王大陸涉嫌撂人打司機殺人未遂後再爆案外案，王大陸找黑幫為直播主女友討債。
3,380
49
51
192
熱門
查看動態"
https://www.threads.com/@essential0156/post/DQEzDqlkT2O,,,"essential0156
2025-10-21
陳柏霖：「謝謝檢察官和刑警，讓我面對年少時做出的取巧荒謬選擇。」
聽起來好像只是他年輕時經歷一段輕狂放蕩又無疾而終的戀情，好浪漫。
3,584
112
79
490
熱門
查看動態"
https://www.threads.com/@essential0156/post/DQEzDqlkT2O,,,"ovo_ovoy
2025-10-22
陳柏霖本來就是很會做公關的人
44"
https://www.threads.com/@essential0156/post/DQEzDqlkT2O,,,"929corinne
2025-10-21
因為臉跟他是陳柏霖
4"
https://www.threads.com/@ettodaytw/post/DQEKqYjDCLy,,,"ettodaytw
陳柏霖
2025-10-21
涉閃兵50萬交保！陳柏霖微笑致謝：讓我面對取巧荒謬的選擇
7,187
349
59
1,291
熱門
查看動態"
https://www.threads.com/@ettodaytw/post/DQEKqYjDCLy,,,"somethingfunfun
2025-10-21
誠實交代已經變成可以拿出來表揚的事情了嗎？
這不是本來就應該的嗎？這個社會的標準是要多低？是在護航三小？
阿陳柏霖你又是在笑三小？🙄
82"
https://www.threads.com/@knews_taiwan/post/DQEPc8-EuuB,,,"knews_taiwan
閃兵藝人
2025-10-21
陳柏霖交保後，特地拿下口罩受訪，笑著說，「很謝謝今天的檢察官，還有所有的刑警，讓我今天面對我年少的時候做出的取巧荒謬的選擇」。 
1
/
2
2,793
184
19
127
熱門
查看動態"
