Topic,Count,Name,Representation,Representative_Docs
-1,55,-1_置板凳_帶你北檢自首到處飛_rubysu_23_zk_charlie,"['置板凳', '帶你北檢自首到處飛', 'rubysu_23', 'zk_charlie', '不不不', '人家閃婚你閃兵', '什麼', '什麼鬼', 'a24583176', 'aka']","['我有一個朋友長的跟你很像 他也逃兵被抓 但他是教召 難怪每次看到你我都會想到他...', '憑實力刷到影片 剛好拍攝那天 我坐正後面那桌 真的好吃🙌', '身為在地人的我，這家真的很推，看到影片都讓我口水直了，臭豆腐、油雞、蚵仔煎樣樣不能少🤤']"
0,37,0_atotheda_came_lol_out,"['atotheda', 'came', 'lol', 'out', 'that', 'when', 'you', '不給愛心', '不要再介紹裕民街夜市了', '來分享吧']","['好想知道 沒給名字 不給愛心 😂', '拜託你好好搭飛機，愛店老巢都被你掀光了，怎搞啊哥😢😢😢', 'LOL that 🤌 when you came out @atotheda']"
1,31,1_炸雞獵人_100_buttermilk_三杯田雞超猛,"['炸雞獵人', '100', 'buttermilk', '三杯田雞超猛', '三芝興隆', '不能說的白斬雞', '他家很厲害', '但我真的很想分享', '你有帶希浚去吃過嗎', '你這拍的都是鄉下很普通的菜色']","['100%雞腿肉啊！正港台灣人🇹🇼😍', '推薦一下 三芝興隆 雞肉超讚', '太好笑了，只能怪你沒見過市面，吃的東西太少了，你這拍的都是鄉下很普通的菜色']"
2,18,2_在哪裡_地址呢_哥拜託給一下地址_不是,"['在哪裡', '地址呢', '哥拜託給一下地址', '不是', '分享沒地址', '哪家啊', '怎麼還一堆人幫高調', '沒有人介紹了又不講店名', '有地址啊', '有吧']","['在哪裡😢', '在哪裡', '在哪裡']"
3,16,3_0702_15___tony_23323_106,"['0702', '15', '__tony', '23323_106', 'bao52001', 'chi2k9', 'heracles___', 'chienchien158', 'chinaairlines', 'hch011888']","['@zhao._.0702 請客嗎', '@tina0933 @person09253 這個😍', '帥慘了 小小樹食👍🏼 @chinaairlines.tw']"
4,16,4_一堆吵逃兵的是家裡死人是不是_他沒當兵_吃這麼胖不當兵_只是我以為你們肥男幫都不用當兵,"['一堆吵逃兵的是家裡死人是不是', '他沒當兵', '吃這麼胖不當兵', '只是我以為你們肥男幫都不用當兵', '你逃兵的事是不是你爸幫忙的', '你們就算有當兵還是沒有人家賺得多', '怎麼不當兵呢', '怎麼沒問他當兵的時候最喜歡吃什麼', '抱歉', '比當兵的伙食好多了']","['一堆吵逃兵的是家裡死人是不是 你們就算有當兵還是沒有人家賺得多 當兵又怎樣還是一群廢物', '怎麼沒問他當兵的時候最喜歡吃什麼 抱歉 他沒當兵', '逃兵仔去當兵啦 還在當美食家自以為是喔 過了追溯期才自首！滾去當兵啦']"
5,11,5_66小吃店_gdb1016_找到惹是新北市瑞芳區的_地址,"['66小吃店', 'gdb1016', '找到惹是新北市瑞芳區的', '地址', '新北市瑞芳區魚桀魚坑路195號', '請問是哪一家餐廳', '你每天吃的', '在瑞芳', '66小吃damn', '66超強']","['66小吃店 地址：新北市瑞芳區魚桀魚坑路195號', '@gdb1016 66小吃店～你每天吃的🥹', '😂😂😂 66小吃店..❤️']"
6,10,6_不管事情如何發展永遠支持你_達哥加油_這家真的非常之強_在地人在此,"['不管事情如何發展永遠支持你', '達哥加油', '這家真的非常之強', '在地人在此', '強到頂', '這家有強', '超推', '身為在地人的我', '', '']","['達哥加油 ～～～～不管事情如何發展永遠支持你', '達哥加油 ～～～～不管事情如何發展永遠支持你', '達哥加油 ～～～～不管事情如何發展永遠支持你']"
