Topic,Count,Name,Representation,Representative_Docs
-1,25,-1_阿达和lulu拍的金门节目现在还记得_怎么就分手了_影片有店名啊_那么相配,"['阿达和lulu拍的金门节目现在还记得', '怎么就分手了', '影片有店名啊', '那么相配', '建議退出演藝圈', '4週', '一般水準罷了', '38歲才自首', '因為根本都沒有資訊', '如果用不到捐給別人']","['這種影片的小編不如不要做要做影片，連最基本的店家資訊都不會公告做什麼網紅有沒有收費是一回事，內容只有看到他的吃相難看而已，就算再好吃的食物看到那樣子的吃法，連介紹方式都一點贏不起我的食欲，這種網紅我根本都不會去直接跳過讓過￼ 4週', '阿达和LuLu拍的金门节目现在还记得，那么相配，怎么就分手了。', '阿达和LuLu拍的金门节目现在还记得，那么相配，怎么就分手了。']"
0,30,0_瑞芳_米樂冠_chen_3號,"['瑞芳', '米樂冠', 'chen', '3號', '224新北市瑞芳區魚桀魚坑路195', 'feng', 'harry', 'ho', 'leo', 'nina']","['Yi Wen Tsui 基隆 信義區培德路', 'Cheng Feng Leo Chen 陳依伶 林郡姿 我們29經過得了這裡嗎', '米樂冠 瑞芳']"
1,22,1_66小吃_胡記臭豆腐_66小吃店_66好吃,"['66小吃', '胡記臭豆腐', '66小吃店', '66好吃', '不好吃不好吃', '1週', '大胖', '以前經常去吃', '吃過好幾次', '大三元也好吃']","['胡記臭豆腐', '胡記臭豆腐', '66小吃 4週']"
2,21,2_30萬交保_一臉廢物樣_你到底有啥好逃的_倀助逆x風窮爸生更多小孩來淒慘,"['30萬交保', '一臉廢物樣', '你到底有啥好逃的', '倀助逆x風窮爸生更多小孩來淒慘', '兵役的問題可以帶我們飛嗎', '剛剛新聞才報他閃兵', '可憐', '去自首什麼東西', '只能說', '可悲耶']","['天啊 阿達也是造假資料 逃兵的一員', '葉瑄 真厲害 ! 逃兵還支持.', '逃兵達.可悲耶.自首就以為沒事了嗎?可憐.父母怎麼教的?教出一個逃兵的?']"
3,11,3_謝謝_傅員外_拜託不要報_這間也可以被你找到喔,"['謝謝', '傅員外', '拜託不要報', '這間也可以被你找到喔', '拜託老闆不要講閃兵', '在哪裡', '請問在那裏', '想知道在哪', '謝謝您', '跪求店址']","['張宗祺 謝謝', '請問在那裏？謝謝！', '傅員外 謝謝']"
4,8,4_3週_丟臉_來罵他的也很少_你覺得可不可以屌打三哥,"['3週', '丟臉', '來罵他的也很少', '你覺得可不可以屌打三哥', '允悲', '因為根本沒人認識', '就算閃兵了', '到底有什麼好閃兵的啊', '又不紅', '啊達很會選時機點哦']","['啊達很會選時機點哦 現在自首 沒人理 真的太會選了 3週', '又不紅 到底有什麼好閃兵的啊 有夠廢 丟臉 3週', '這禿頭最可憐的是 就算閃兵了 來罵他的也很少 因為根本沒人認識 搜尋都不知道怎麼搜 允悲 3週 讚']"
5,7,5_4週_江香蘭_蘇輝源_看其他網友有沒有線索,"['4週', '江香蘭', '蘇輝源', '看其他網友有沒有線索', '謝謝你', '求地址', '靠近傑魚坑', '沒地址', '不用點進去', '香港']","['蘇輝源 瑞芳，靠近傑魚坑 4週', '張宗祺 謝謝你 好人 4週', '不用點進去，沒地址，看其他網友有沒有線索 4週']"
