username,comments,time
maysun_boy,修想叫我掃,9週
lefthere036,感覺很厲害欸🙌🙌🙌🙌,9週
yinweiloon,😍😍,9週
lily_lin0225,不错哟很棒🔥🔥,9週
fub074,👍👍👍👍👍👍強欸,9週
xuan_29_xx,最近要去當兵了嗎,6週
flint08.11,需要一台 哈哈,9週
qiwusong89,好棒喔 環境整潔真的會讓人心情變好 新工作室看起來超有質感,9週
wanyunyeh,干净整洁，赏心悦目哇,9週
cynthiajwong,好需要！,9週
e482300,修？風水？高聖修,7週
yanyi.koh331,👍,8週
boru.wu,lefthere036,8週
sssun_park,看來沒有打掃乾淨,6週
yujhen718,@yujhen718 他是張士凱嗎？？,6週
sssun_park,@sssun_park 修杰楷🤣最近在看回魂計嗎,6週
yujhen718,@yujhen718 對啊 所以他不是我想的那個人嗎？？,6週
