Topic,Count,Name,Representation,Representative_Docs
-1,11,-1_只要輕輕一拉_王大陸這肉粽頭讓檢察官ㄧ直北風北連不完_我希望這群人全部關在一起_國中王是線頭沒錯,"['只要輕輕一拉', '王大陸這肉粽頭讓檢察官ㄧ直北風北連不完', '我希望這群人全部關在一起', '國中王是線頭沒錯', '如果真的要關', '它就像是飼料袋的線頭', '然後直播', '整串一起拉起來', '我期待的是像火燒島一樣一個大擂台', '這樣看起來代辦也是有看家庭背景的']","['國中王是線頭沒錯，它就像是飼料袋的線頭，只要輕輕一拉，整串一起拉起來。', '國中王是線頭沒錯，它就像是飼料袋的線頭，只要輕輕一拉，整串一起拉起來。', '王大陸：「我也是可以當兵，可是我不想要他騙我。」 友人：「可以去問陳柏霖、陳零九」 （暗示他們有類似經驗） 勘驗手機發現王大陸花了三百六十萬想逃兵役，但匯款了找不到主嫌，逃兵役未遂，意外的讓案子掀開「閃兵集團」槓上開花！ 另外，還發現王大陸涉嫌撂人打司機殺人未遂後再爆案外案，王大陸找黑幫為直播主女友討債。 3,380 49 51 192 熱門 查看動態']"
0,14,0_人家韓國不管多大牌當紅藝人都光榮入_機智牢房生活_我不行了哈哈哈哈_壞事做不得,"['人家韓國不管多大牌當紅藝人都光榮入', '機智牢房生活', '我不行了哈哈哈哈', '壞事做不得', '壞事一等一', '如果我是王我也會全部爆破', '為什麼台灣很多年輕人要閃兵', '搞得我都不知道國中王是好人還是壞人了', '揪出一大串逃兵藝人', '真奇怪']","['人家韓國不管多大牌當紅藝人都光榮入、退役 為什麼台灣很多年輕人要閃兵 真奇怪', '人家韓國不管多大牌當紅藝人都光榮入、退役 為什麼台灣很多年輕人要閃兵 真奇怪', '陳零九閃兵被求判1年以上不可緩刑 爭議體質難掙脫（俗頭編） nownews.com 陳零九閃兵恐入獄！享受媒體紅利卻拒絕公眾檢視 爭議體質難掙脫 | 娛樂 | NOWnews今日新聞 78 4 1 27 熱門 查看動態']"
1,9,1_人家都是10萬15萬_他整個很盤子耶_王大陸最慘_王中國花360w,"['人家都是10萬15萬', '他整個很盤子耶', '王大陸最慘', '王中國花360w', '修花15萬', '圈內兄弟', '大仁哥花十萬', '我只花十萬還附統編', '為什麼王先生是360萬呀', '滿滿的大盤子']","['修花15萬,大仁哥花十萬,王中國花360W,滿滿的大盤子...', '修花15萬,大仁哥花十萬,王中國花360W,滿滿的大盤子...', '王大陸：「我也是可以當兵，可是我不想要他騙我。」 友人：「可以去問陳柏霖、陳零九」 （暗示他們有類似經驗） 勘驗手機發現王大陸花了三百六十萬想逃兵役，但匯款了找不到主嫌，逃兵役未遂，意外的讓案子掀開「閃兵集團」槓上開花！ 另外，還發現王大陸涉嫌撂人打司機殺人未遂後再爆案外案，王大陸找黑幫為直播主女友討債。 3,380 49 51 192 熱門 查看動態']"
2,6,2_王大陸一網打盡演藝圈_根本打結到變毛線團_這下真讓他串起滿滿的大平台_王大陸這個已經不是線頭了,"['王大陸一網打盡演藝圈', '根本打結到變毛線團', '這下真讓他串起滿滿的大平台', '王大陸這個已經不是線頭了', '', '', '', '', '', '']","['這下真讓他串起滿滿的大平台', '王大陸這個已經不是線頭了，根本打結到變毛線團。', '王大陸這個已經不是線頭了，根本打結到變毛線團。']"
3,6,3_到底多怕呀_寧願花三百多萬也不去當兵_沒做過heart_而且其他人花10萬,"['到底多怕呀', '寧願花三百多萬也不去當兵', '沒做過heart', '而且其他人花10萬', '這360萬不是主嫌收而已吧', '誰幫他開診斷證明這更是重點吧', '他寧願花300萬也不去當兵', '你跟我說有心臟疾病', '也做過太多壞事', 'echo或是相關檢查']","['也做過太多壞事 而且其他人花10萬，他寧願花300萬也不去當兵，到底多怕呀', '誰幫他開診斷證明這更是重點吧！沒做過heart echo或是相關檢查，你跟我說有心臟疾病！這360萬不是主嫌收而已吧！', '誰幫他開診斷證明這更是重點吧！沒做過heart echo或是相關檢查，你跟我說有心臟疾病！這360萬不是主嫌收而已吧！']"
