comment_id,用戶名稱,留言內容,留言時間
59,徐雨嫻,達達加油哦～,你的努力大家都有目共睹
60,頭號粉絲,歐秀,加油，每周看玩很大，沒有小鬼不能再沒有你。
61,頭號粉絲,方筱詩,坤達加油，永遠支持你
62,謝琳琳,知錯能改，善莫大焉，等你們面對完自己的錯誤回來，依舊是我們最愛的Energy,5週
63,Lin Han,人非聖賢，孰能無過。知錯能改，善莫大焉。,那些隔著網線指點一切的，大抵那些都不是人類，而是神，一輩子不犯錯，一輩子無過失...的神。
64,Kuang Wei Lai,一月演唱會可以退票嗎⋯⋯,5週
65,頭號粉絲,廖秋香,坤達加油，我們會等你回來的！永遠支持你們！
66,頭號粉絲,廖秋香,已捐款
67,謝曜丞,當完兵在關，關完出來再繼續當，操死這些逃兵的，最好重啟 民德管訓班，專門送這些逃兵去管訓，我報名第一個當班長，操死這些沒用的狗東西,5週
68,謝曜丞,16蹲，蹲假的,5週
69,有難度,幹！弄我達哥～周杰倫抓來辦～我就閉嘴啦！,5週
70,吴嫣语,坤达加油，也跟着你一起做公益捐款,5週
71,水夜藍,達達加油大家會支持的走完這件事情，那些酸言酸語可以的話還是希望你不要看，這些人就是只有這時候才會要出來講讓自己有優越感，世上的對錯法律都是人說的算把被罰的處理完就好大家會願意等你回來，反正現在大家已經對政府跟法律無能習慣,5週
72,尹懸,坤達 加油 無論如何 支持你呦,5週
73,淡淡,08挺達哥,5週
74,陳明煌,謝謝你們讓我們知道王大陸洗澡用洗碗精,5週
75,歐綾綾,有錯就是錯，但，請不要忽略了達達長年的善！！！,5週
76,Meimei Chiu,真心覺得沒有那麼嚴重,藝人面對大環境有時候沒有辦法自己做決定
77,曾琬淨,就算被說腦粉還是要說⋯等你回來,5週
78,頭號粉絲,Miko Yao,已捐款
79,頭號粉絲,Tanya Huang,達達哥加油！
80,盧亞雯,達達,我們愛你
81,張碧華,這世界最不缺的就是酸民,5週
82,頭號粉絲,GU Rita,達哥加油
83,陳盈盈,有阮蛋為什麼不當兵?,5週
84,甄心,有錯就面對；承擔起來又是一條好漢，一樣喜歡看有你的節目,5週
85,Pixuan Lai,勇於面對錯誤，達哥加油,5週
86,Chun Ru Huang,辛苦了，用心良苦,5週
87,夜楓,我的天啊,會犯罪的人就是不正常了，還有人挺？
88,Zeng Xiaowen,達達加油,永遠支持～你做的很好很棒！至少不會逃避，而是立刻面對！一切會過去的！E家都會一直在等你們
89,謝銚安,可悲 犯罪欸 還一堆惱粉加油 笑死,5週
90,Chen Barbie,犯丁點小錯！請千萬別忘了，人家多年來，所做的善事,坤達加油
91,Kuang Wei Lai,GU Rita,妳在說什麼
92,Yong SiewYin,Chen Barbie,小錯？又是一個傻逼 腦袋全是屎
93,Candice Huang,支持逃兵天團等於支持犯罪,連牽線人是誰都不說
94,Cat Wu,為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？,5週
95,韓智凱,Cat Wu,關你屁事嗎？
96,Ryan Lin,坤達，加油！,政府越搞！我們越支持你！
97,MoMo Chang,達哥，加油，永遠支持你，快點回到玩很大吧！,5週
98,曾致遠,坤達加油 挺過這次風波,政府太誇張了 就不當兵而已有罪大惡極嗎？
99,JJoohhnn Edema,不要臉 逃3小兵,5週
100,Leon Huang,我該慶幸自發性氣胸兩次，開了胸腔鏡手術還去當兩年海軍這件事嗎…,5週
101,頭號粉絲,陳沁嫺,坤達，加油，我們都會等你回歸團體
102,Joyes Cheng,坤達加油,5週
103,葉偉志,曾致遠,揪靠欸..
104,胡均瑋,曾致遠,靠 反串要先註明啊
105,樂刺蝟,加油,5週
106,蘇蘇,那些酸民給我閃遠一點，不喜歡看就不要看，人都不會犯錯嗎？不管怎麼樣我永遠支持達達,5週
107,張又仁,蘇蘇,幹你老師，我笑你不敢跟中共對抗
108,Alen Pct,蘇蘇,都當母親了發話要邏輯，謹言慎行去支持一個罪犯不是什麼好事，你小孩子看到話會覺得丟臉的身教問題，將來會怎看你是非不分
109,蘇蘇,Yong SiewYin,你說到家人我就不能忍，關你什麼事，你父母有你這種孩子才覺得丟臉，小心我可以告你
110,蘇蘇,Yong SiewYin,你不喜歡你可以閃遠一點，我喜歡誰是我的事，關父母什麼事，關孩子什麼事，有什麼事衝著我來，不要拿家人來講，我看你也好不到哪裡去，操
111,Bblythe Lu,蘇蘇 都休團了，你們在自己慢慢支持下去吧,5週
112,Chen Sakura,蘇蘇,人都會犯錯，但不是每個人都會犯法甚至刑法
113,蘇蘇,Chen Sakura,我不想吵
114,曹怡矓,加油，有沒有當其實不重要,感覺政府是缺錢拿這件事賺錢
115,林晢翔,逃兵又說謊，不配當公眾人物,5週
116,頭號粉絲,郭素鳳,加油
117,聰明安,坤達加油～一樣支持你,5週
118,頭號粉絲,Vivi Wang,坤達加油
119,盧欣欣,坤達哥加油,關關不難過！關關過！順利通過！粉絲ㄧ樣在！支持你！
120,Leo Wang,趕快去辦入黨，和青鳥一樣喊抗中保台，很快就沒事了,5週
121,Na Na,坤達加油！,5週
122,頭號粉絲,邱蕾蕾,達達
123,葛蕾莎,加油,年少輕狂 一定會有犯錯
124,Chen Pei Xing,人非聖賢…,坤達加油，EG加油
125,Zikka,加油，一樣支持你。,5週
126,Little Bee,會離婚吧～必須的吧～賣豬排好了,5週
127,Lau Andy,學習一下閃尿綠衛兵部長，很乖又優秀的,5週
128,頭號粉絲,李桂,最帥坤達加油喔
129,倪浩哲,當公益代言人真諷刺,5週
130,Sato Ai,趕快抓去關一關啦 看了就討厭！！！,5週
131,Dunlop Chang,滾回去把兵當完 我就服,5週
132,韓智凱,Dunlop Chang,你才滾回去啦！不想看就別看酸民
133,葉天天,無條件支持你,加油
134,林彥川,閃兵逃兵役，丟人現眼。,有夠沒用！
135,蔚藍海岸,加油喔,5週
136,Cat Wu,為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？為什麼要逃兵呢？,5週
137,Cat Wu,為什麼要逃兵呢？為什麼要逃兵呢？,5週
138,Kiki Chen,坤達 坦然面對 會過去的,5週
139,賴水木,是不是男人啊、這麼會閃兵。,我都當過兵、有痛苦有歡樂一種回憶
140,頭號粉絲,李慧婷,加油，等你回來
141,Fei Wen Chou,加油！,5週
142,杜泓儀,閃兵的退出演藝圈吧,5週
143,淡淡,達哥 坦然面對 ㄧ樣支持你,5週
144,淡淡,達哥～～,5週
145,張偉杰,很少在藝人的版面留言,想表達支持您
146,張又仁,張偉杰,支持三小啦！
147,Alen Pct,張偉杰 你應該沒當過兵吧這也挺？知不知道他那個年代當兵很辛苦的，我跟詐騙集團沒兩樣好嗎？瞎爆。,2週
148,Bblythe Lu,張偉杰,他是在機場被拘提，而非自首，這些閃兵在王大陸爆發還不出來自首，僥倖認為抓不到可以逃過沒有出來承認，等到被抓到才認，也沒好到哪去！
149,瑀芩,坤達加油,5週
150,Sun Chen,永遠支持你，永遠的綜藝玩很大的小隊長，對的自己的善良的心，一切都會過得心安理得，會平順的,5週
151,頭號粉絲,改變,達達哥要加油撐下去，我是永遠支持你們的老粉，希望你能快回玩很大……不然就不好看了
152,吳解,不錯囉，比那些政治人物的兒子和孫子強多了，至少肯面對，某些政治人物還在閃,5週
153,黃婉玲,加油～我們會等你,5週
154,頭號粉絲,Chih-hsuan Chiang,不管發生什麼事
155,支支,Ling Hsu,已經是第三波了，第二波都沒出來承認，叫第一時間面對喔，也不能不認啊，據證確鑿
156,頭號粉絲,Ling Hsu,Bblythe Lu
157,Bblythe Lu,Ling Hsu,盲目力挺就是這樣，唉！
158,頭號粉絲,Ling Hsu,Bblythe Lu
159,朱 立華,5週,讚
160,盧薇琪,有時間主持節目+代言全聯全支付,口袋鈔票已飽飽，沒時間去當兵
161,Aesop Kuo,其實，很明顯是有什麼重大政治事件不希望人民發現，只好找點事壓新聞,比如說，有人認識新的國民黨主席鄭麗文嗎？
162,Fish Sun,坤達加油,5週
163,邱彼德,說個公道話啦,默默觀察，身邊環境的朋友
164,Tang Hung-Chih,邱彼德,大多數人沒有選擇啊
165,徐勝杰,沒錯，大家心裡有數拉，如果給你選擇當跟不當，你還會當嗎？或許你想體驗，體驗完叫你簽下去志願役你簽嗎？這件事沒到十惡不赦需要鋪天蓋地的追殺，真是夠了,5週
166,吳建昇,邱彼德,你的幾百隻蒼蠅以及屎疊的好幾層我都沒碰過……有這種狀況真是特殊了
167,Tsai Wei Ting,邱彼德,其實你分析得很好 大概就是這樣的感受
168,李秀秀,抱著你的愛狗去坐牢,5週
169,唐懋勳,支持,坤達
170,LU Jhih-yi,帥好帥坤達逃兵真的帥,5週
171,LU Jhih-yi,帥好帥坤達逃兵真的帥帥好帥坤達逃兵真的帥帥好帥坤達逃兵真的帥,5週
172,LU Jhih-yi,ㄟㄟ坤達哥不要躲在棉被裡面偷哭ㄟ,5週
173,林冠賢,閃兵的都先關個七年 才算負責任,5週
174,LU Jhih-yi,已逃,5週
175,Matt Gao,不管怎麼 支持坤達 綜藝玩很大不能斷,5週
176,游翔,其實你不用道歉 都過15年了 道歉很沒意義，都不要說話就好了，反正時間過了久了就忘了,5週
177,雅卉鄧,坤達加油,5週
178,Wei Huang,要怪就怪你們團體16蹲,誰發明這個舞蹈的就怪他吧
179,Cynthia Hsieh,達哥加油！,5週
180,Wang Wei,糟糕了,5週
181,Ray Huang,逃兵仔 滾去當兵啦 可以16蹲 不能當兵 要笑死誰,5週
182,Sato Ai,一堆人喊加油 是在加油什麼什麼！？？鼓勵大眾違法鑽漏洞嗎！？,5週
183,鄭玲玲,坤達加油.繼續期待看你的演出,5週
184,Vivian Su,說謊騙大家二十幾年，本身道德就很有問題了！這種人有何資格當藝人！錢都他在賺，社會責任不用扛就是了！再互航阿！,5週
185,Alen Pct,Vivian Su 說的真的是太對了,2週
186,謝曜丞,逃兵逃的好，要飯要到飽,5週
187,夜楓,不是說氣胸？現在怎麼又變 偽造高血壓,你太糟糕了
188,謝曜丞,坤達，書偉，你們兩個真的就是Energy 的老鼠屎,5週
189,謝曜丞,你花30萬，就300萬交保,5週
190,Bs本人預測,·,追蹤
191,宋曉涵,陪你一起度過這次的風波,知錯能改勇於面對就好
192,謝曜丞,沒懶趴的才會去逃兵，難怪Energy、棒棒堂、還有一堆逃兵藝人，難怪看起來都一堆娘炮,，你們去逃兵剛好而已
193,Giles Huang,先卡位開戲,5週
194,張小蕃,笑死我留言區一堆腦粉,5週
195,Yao Yao,真帥,5週
196,全都要,下細下井的行為 竟然還有一堆人按讚加油 這些人真的可憐哪 難怪逃兵仔們這麼肆無忌憚違法繼續爽爽撈錢,5週
197,吳前仁,有你這種逃兵的老公，會害柯佳嬿在外面會抬不起頭來,5週
198,頭號粉絲,黃敏晶,"達哥,加油"
199,胡燿,俗辣才會逃兵 丟人現眼,5週
200,Mei Lin Lin,知錯能改，誰能無錯,加油！
201,Xin Xinovo,坦白講政府早不抓晚不抓，現在抓閃兵役的藝人，只是為了掩蓋他們做的垃圾事。,林昶佐因為焦慮症判免役，還可以接任駐芬蘭代表？要不要先把他抓回來當兵？
202,李廣益,逃兵就去關 你淨身出戶吧 你配不上你老婆！,5週
203,Leton Sin,逃兵的PUSSY,5週
204,陳勝隆,達哥：玩遊戲要注意安全喔！ 加油囉！,5週
205,Chienchun Lin,清槍開始 清槍16蹲,5週
206,王雨倫,5週,讚
207,Lin Huang,早就知道遲早輪到你,5週
208,陳威瑾,閃兵團 可以16蹲不能當兵,5週
209,頭號粉絲,林巧琤,達哥，我們粉絲都在歐，錯了就去面對，我們都等你們回來
210,郭哲源,一堆女的出來喊沒關係是怎樣？,5週
211,Anddy Cheen,匆匆忙忙連滾帶爬~~,5週
212,林孝威,逃避兵役犯罪在先，逃避役期期間所賺取的利益，個人視為不法所得，既然承認錯誤，捐做公益也不為過吧，若能如此，真心悔改再乞求大眾原諒還能敬你、愛你！,5週
213,吳宗錡,出大事了,5週
214,謝曜丞,假當兵，假愛心,5週
215,謝曜丞,Energy 棒棒堂，一堆逃兵的，還有臉拍這麼多戲、做節目、開演唱會的，賺這麼多錢不心虛嗎,5週
216,謝曜丞,我看醫生也有可能涉案，你們最好把背後主嫌說出來，已減輕刑責,5週
217,謝曜丞,這種的，以後抓回去當完兵，再抓去關才公平，扼止更多人逃兵,5週
218,謝曜丞,逃兵狗,5週
219,Yu Zhe,小巨蛋演唱會退票了啦⋯⋯,5週
220,邰沐淇,趕快回來耶 別逃耶,5週
221,鄭仲皓,統一回覆無腦護航的無腦粉絲。,這些藝人出生在這個國家(你要說中華民國也好、台灣也好，那每個人的政治立場，我不管)當兵本來就是這國家的男性應盡的義務。
222,世風日下,鄭仲皓,"國情不一樣 在韓國逃兵 等於演藝生涯沒有了!! 在台灣 沉寂一段時間 還有機會!!! 錯了 就接受法律處罰 , 虛心認錯!!社會大眾也無須無限上綱!!!! 但不要像某個接受媒體採訪的藝人,說自己還要背負8萬房貸的藝人!!!"
223,頭號粉絲,改變,達達哥加油關關難過關關過….沒事的
224,En-wei Jhu,改變,心疼被捉包
225,吳興佑,嚴重抵制！,連國民基本義務都不能遵守還有臉當藝人嗎
226,韓智凱,吳興佑,你家住海邊嗎，管那麻寬幹嗎？
227,謝曜丞,你沒當兵，還有那個臉，再加拿大爽爽過，公平嗎？,5週
228,謝曜丞,你什麼都沒做，就取代小鬼，還不用當兵，你認為公平嗎？,5週
229,劉昕,你做愛心是不是是為了要掩飾你沒有去當兵？￼,5週
230,頭號粉絲,狐獴媽媽開講,·
231,Alen Pct,狐獴媽媽開講,你應該沒當過兵吧這也挺？知不知道他那個年代當兵很辛苦的，那去痛苦在當兵的人都是傻逼是不是？這行為詐騙集團沒兩樣好嗎？也是騙了的粉絲信任 瞎爆。
232,Chen Kung,你算我少數認同的藝人..但........,有錯認.挨打要立正站好..先蹲一陣子吧..
233,Jeffrey Pai,狐獴媽媽開講,敢進去關才是敢承擔 其他都是廢話啦
234,吳秉融,狐獴媽媽開講,我舉例來說你明知道偷竊是犯法但你還是偷竊，可是我把偷竊捐出去做公益
235,Sharon Li,狐獴媽媽開講,取消追蹤了，講什麼話，第一波逃兵有出來自首嗎？
236,頭號粉絲,Xie Jun,狐獴媽媽開講
237,吳建昇,狐獴媽媽開講,取消追蹤了。
238,賴志峰,狐獴媽媽開講,當兵是國民應盡的（義務），看看去花蓮光復救災的官兵，再看看這群花錢的逃兵
239,王景福,狐獴媽媽開講,如果今天收黃安逃兵我看你就不會這樣態度了！
240,蘇珮嫻,狐獴媽媽開講,對，坤達也有在做善事做公益，繼續支持！
241,金泓旭,狐獴媽媽開講,哪裡一時？今天要是都沒報出逃兵這件事，他會自己承認？妳還是別開講，乖乖閉嘴，跟妳主子一起跳十六蹲，但這次腦子要顧好，別跳出來了
242,張延碩,狐獴媽媽開講,我自己也很喜歡坤達，他的節目我也會看。但做錯事情該罵就得罵，而不是各種愛與包容，然後輕輕放下。說什麼他有做善事、他人很好很陽光，這完全兩碼子事
243,張延碩,狐獴媽媽開講,1.我不會閃兵 2.妳怎麼講得好像發生什麼意外一樣，他是花錢造假病歷來讓自己免役
244,頭號粉絲,狐獴媽媽開講,·
245,頭號粉絲,狐獴媽媽開講,·
246,LU Jhih-yi,狐獴媽媽開講,ㄟ真假啦這個錯犯了一輩子你還要說是一時喔好噁心喔
247,洪政群,狐獴媽媽開講,你要不要看看你在說什麼，犯錯倒現在哪是一時
248,張延碩,狐獴媽媽開講,他好像不是一時的耶 早就要當兵的人閃兵閃到現在，等到一堆人被抓自己躲不掉了才出來說早就想自首？？？台灣的價值觀就是被一群護航罪犯的人搞壞的
249,頭號粉絲,狐獴媽媽開講,·
250,謝曜丞,你沒種當兵，就不要再繼續主持玩很大了好不好，請你滾蛋，有夠可恥、有夠爛的，再主持就拒看，你這種人，就應該封殺。,看看人家 Kid 就請假一年去當兵，回歸節目安排，還用走的到台北，就請問坤達你做了什麼。
251,郭玟均,逃兵代言人,5週
252,陳宏宏,Energy坤達閃兵役認錯「15年前未能深思熟慮」！,不就是經過深思熟慮後，閃兵比當兵好處多才涉險犯法的嗎！
253,佳維劉,最恨這種做不良示範的人當藝人！,5週
254,王家豪,廢物 當個兵也要閃 快退出演藝圈 不要再出來騙錢了 改行加入詐騙集團比較適合你,5週
255,徐昌駿,欸欸 不裝盲囉？找你去當兵囉～,5週
256,周育民,可悲,5週
257,曾長煒,闕永承,真有愛心，但不當兵
258,支支,不能當兵，可以一直16蹲,5週
259,陳泓文,這種品性可以當代言人嗎？,5週
260,Benny Leng,當初在抓逃兵的時候幹嘛不出來面對，你覺得你不會被抓到嗎,5週
261,Miori Moon,還是躲不過,5週
262,Yan Yan,呵呵呵，逃兵仔,5週
263,魏尼尼,台灣有事，保證這些藝人也是大家跑到加拿大美國啊，可以跑得多遠就多遠，留在台灣根本就是想要撈錢而已，那是因為他們在大陸不紅，如果在大陸紅的話當然是去大陸撈錢啊,5週
264,Ellipse King,挺得住 就不公休 AO~,5週
265,Ch Lss,逃兵當三小代言人笑死,5週
266,郭佑嘉,愛心不落人後~,愛你喔！
267,Yuiko Chang,當初王大陸爆發逃兵，你們就該自首，現在道歉都太假了。,5週
268,鄭仲皓,可悲逃兵仔,5週
269,廖晨皓,垃圾逃兵達,5週
270,Calvin Liu,閃閃惹人愛,5週
271,Bryan Ebokc,閃兵團 閃兵仔 裝模作樣 應盡的義務都不敢面對笑死,5週
272,羅際光,林淯霖,詹翔文
273,Henny Liu,王大陸後 你又多騙了台灣一兩年ㄟ,5週
274,Baba Yaga,這下老藝人又要嘴你了,5週
275,蔡植之,達哥，台灣太危險啦,5週
276,吳前仁,邰哥是因為你逃兵才不跟你合作的嗎？,5週
277,夜楓,當兵會要你的命嗎 ? 這是柯佳嬿的老公欸,5週
278,黃文彥,快回來呀,5週
279,陳絕區,逃兵仔,5週
280,Linzer Lu,再躲阿,5週
281,Bryan Ebokc,快回來喔 準備去問訊囉,5週
282,James Chin,坤達該到案說明囉～,5週
283,Alan Zheng,別跑啊～～～～,5週
284,林俊良,謝坤達(KunDa)唯一官方粉絲專頁,新聞都是達達
285,周躺郝,打Toro的臉,6週
286,陳子康,蹲蹲蹲蹲蹲蹲蹲蹲蹲蹲蹲蹲蹲蹲蹲蹲,6週
287,Li Jeje,跑去哪？,6週
288,Senberg Hei,來看一下他的白癡粉絲 會怎麼護航這個逃兵仔,6週
289,陳筱琪,那麼孬種嗎？,6週
290,Danny Cheng,能16蹲然後不當兵？,6週
291,Peter Lin,Danny Cheng,所以，當初就不要16蹲就沒事！樹大招風的下場
292,Hao Kuan,Danny Cheng,藝人比較倒楣 這三個為什麼不用當兵！
293,Leo Wang,他就是沒黨證和喊抗中保台咩。不然怎麼會有事咧！,5週
294,陳姿君,Danny Cheng,關你什麼事
295,Historia Wang,Danny Cheng,5週
296,Xin Xinovo,Danny Cheng,那林昶佐閃尿主唱先抓回來當兵啊！
297,たて わく,Danny Cheng,置板凳繼續等 說話越大聲 越好笑
298,Danny Cheng,たて わく,整團都一個樣
299,魏尼尼,Danny Cheng,逃兵跟詐騙集團有什麼不一樣
300,頭號粉絲,Wei Wei,Danny Cheng
301,葉晴欣,記得回來台灣牢裡16蹲,6週
302,Bull Null,我有看到這個公益廣告非常棒,6週
303,頭號粉絲,盧靖雰,達哥是最棒而且是最佳的代言人唷！
304,頭號粉絲,改變,達哥好棒棒
305,LU Jhih-yi,改變,還棒嗎?
306,頭號粉絲,陳怡伶,要怎麼備註註明坤達呀，找不到可以填寫的位置
307,愛盲基金會,·,追蹤
308,愛盲基金會,·,追蹤
309,頭號粉絲,婞妢,6週
310,Yen Simon,當兵去吧！當個表率,6週
311,En Xi Lee,爱的达达,6週
312,頭號粉絲,Claire Huang,已捐款
313,許庭瑄,希望有機會來參觀,6週
314,愛盲基金會,·,追蹤
315,許庭瑄,愛盲基金會,羨慕
316,潘小珊,跟著坤達一起做公益的感覺真好,6週
317,朱柏穎,歡迎帶所有藝人去全世界品嚐加了口水消費者不知道的快樂旅行零負評的公眾人物要加油哦,6週
318,Abby Wu,已捐款,6週
319,頭號粉絲,Wan Sandy,達真的很棒但做公益的同時自己的身體也要顧好
320,頭號粉絲,周佩郁,已捐
321,頭號粉絲,Michelle Lee,暖心暖愛爆棚！帥到炸裂！
322,頭號粉絲,Chacha Yang,已捐
323,紅豆泥,好有愛,6週
324,Qiqi Joan,我哥最棒,6週
325,Ya Yang,很有愛心,6週
326,王雨倫,煙斗又有愛心,6週
327,Jean Chang,剛剛就看到廣告了,是抽那個袋子嗎？
328,愛盲基金會,·,追蹤
329,頭號粉絲,陳萱芳,羅閔燦
330,何來,葉瑄,腦粉
331,葉瑄,謝謝你的讚美喔,1週
332,Alen Pct,徐雨嫻,看了感覺很可憐？
333,Historia Wang,潘小珊,兩年八個月
334,張又仁,Wan Sandy,閉嘴
335,YuJie Lin,Wei Wei,你是不是也想逃兵
336,穆斯林,不盡義務,不應該享有權利
337,陳菘浩,Wei Wei,我只知道情勒沒犯法
338,許嘉峻,Wei Wei,智能不足的難以溝通
339,Lewis Liao,Wei Wei,喔 真的假的 55555555555555555555
340,FL Cheris,Wei Wei,你是不是也想逃兵？
